Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,LMA,Canopy_area,LWratio,FWC
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1690,1690,0.007749077,5.497787144,4.361702128,3.346153846
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1691,1691,0.007726269,6.283185307,3.703703704,3.022727273
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1692,1692,0.007295374,86.39379797,4.573643411,3.387755102
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1685,1685A,0.004761905,32.98672286,3.773584906,3.952380952
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1686,1686A,0.009384164,14.13716694,4.056603774,2.743589744
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1687,1687A,0.005509642,27.48893572,3.076923077,4.25
.,2012,De Hoop NR: Main Rd 8,20.42141,-34.44344,Cape_Nature,50,.,pilosellifolium,1688,1688A,0.005639098,30.04147975,4.651162791,4.9
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,1,0.004135894,94.24777961,5.333333333,3.815789474
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,2,0.003351955,63.61725124,4.1,5
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,3,0.005495818,32.98672286,4.692307692,3.392857143
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,4,0.007003891,37.69911184,3.692307692,3.692307692
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,5,0.004109589,16.49336143,4.1,3.642857143
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,6,0.005015674,7.853981634,3.777777778,3.6
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,7,0.0045677,12.56637061,4.692307692,3.888888889
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_2,20.54276,-34.37864,De_Hoop,PL_1004,A2b,pinnatum,11,8,0.003773585,23.5619449,5.181818182,3.730769231
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,1,0.010557185,23.5619449,6.285714286,2
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,2,0.006944444,37.69911184,3.875,2.461538462
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,3,0.007159905,102.1017612,4.666666667,2.157894737
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,4,0.008411215,78.53981634,5.142857143,2.285714286
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,5,0.007741935,43.98229715,6.6,2.692307692
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,6,0.008394161,86.39379797,8.833333333,2.62962963
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,7,0.008252427,43.98229715,6.5,2.25
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1051,A2b,pinnatum,77,8,0.0075,112.3119374,11.4,2.538461538
.,2012,De Hoop NR: Potberg - Klipspringer Trail 3,20.54235,-34.37934,Cape_Nature,233,.,pinnatum,1725,1725,0.003042596,25.13274123,2.266666667,5.85
.,2012,De Hoop NR: Potberg - Klipspringer Trail 2,20.54235,-34.37934,Cape_Nature,233,.,pinnatum,1726,1726,0.005128205,31.41592654,3.742880391,2.7
.,2012,De Hoop NR: Potberg - Klipspringer Trail 2,20.54235,-34.37934,Cape_Nature,233,.,pinnatum,1727,1727,0.002762431,19.43860454,3.925353925,4.483870968
.,2012,De Hoop NR: Potberg - Klipspringer Trail 2,20.54235,-34.37934,Cape_Nature,233,.,pinnatum,1728,1728,0.004926108,56.54866776,2.568218299,2.708333333
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1517,1517,0.012883436,3604.97757,2.582278481,2.357142857
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1518,1518,0.010539846,2155.13256,2.194244604,2.536585366
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1519,1519,0.014285714,5808.019418,2.126126126,2.847826087
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1520,1520,0.010084034,3178.506367,1.946784922,2.8125
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1521,1521,0.005037002,2332.632545,2.83790782,6.026315789
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1522,1522,0.008358209,1041.437965,1.83370499,2.825
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1523,1523,0.01044086,1413.716694,2.33683371,2.941176471
.,2012,Springbok: Naries 1,17.66535,-29.69066,Northern_Cape,128,.,praemorsum,1524,1524,0.016546577,2042.035225,1.787177792,1.666666667
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,1,0.007117438,7.853981634,2.142857143,3.75
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,2,0.00445269,6.283185307,1.80952381,3.866666667
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,3,0.004585538,25.13274123,1.52173913,4.0625
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,4,0.004109589,6.283185307,1.470588235,4.857142857
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,5,0.00460251,4.71238898,1.260869565,4.666666667
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,6,0.003149606,7.068583471,1.533333333,6.5
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,7,0.003846154,3.141592654,1.416666667,4.083333333
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,8,0.004507042,7.853981634,1.9375,3.666666667
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,1,0.007077626,.,2.333333333,3.303030303
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,2,0.009109519,.,2.25,3.239130435
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,3,0.008154506,.,1.9375,2.868421053
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,4,0.008066971,.,1.619047619,3
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,5,0.006642942,.,1.857142857,3.540983607
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,6,0.008300395,.,1.277777778,3.36
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,7,0.007829181,.,2.083333333,3.173913043
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,8,0.01,.,2.272727273,2.5
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,1,1,0.00304976,153.1526419,8.04109589,6.606060606
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,2,2,0.003795317,132.7322896,5.310344828,5.375
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,3,3,0.00283998,54.97787144,7.817307692,7.467741935
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,4,4,0.002521364,31.41592654,5.851851852,6.588235294
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,5,5,0.005356353,86.39379797,8.560606061,5.93442623
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,7,7,0.004549177,7.853981634,7.12195122,5.090909091
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,1,1,0.010185581,9330.530181,2.771186441,2.035714286
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,2,2,0.007363901,1055.575132,2.432160804,2.958333333
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,3,3,0.009474123,5268.45088,3.203592814,2
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,4,4,0.009668184,2327.920156,2.615384615,2.214876033
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,1,1,0.012744743,43.98229715,2.571428571,4.349206349
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,2,2,0.010372398,35.34291735,2.393939394,4.186046512
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,3,3,0.007969528,23.5619449,3.554404145,4.487179487
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,4,4,0.0076986,32.98672286,1.93258427,4.25
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,5,5,0.005864143,176.7145868,1.424710425,5.945454545
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,6,6,0.012808653,50.26548246,2.937777778,4.469135802
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,7,7,0.00568275,56.54866776,3.720430108,6.117647059
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,1,0.017159985,282.7433388,3.7,2.819639279
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,2,0.009120521,61.85010537,1.966666667,3.032786885
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,3,0.014982206,168.467906,4.142857143,3.319444444
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,4,0.007148318,157.0796327,4.272727273,4.010309278
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,5,0.006998814,186.9247629,5.266666667,3.935483871
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,6,0.009659614,117.8097245,6.166666667,3.261980831
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,1,0.007338536,1187.522023,17.44444444,5.973451327
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,2,0.007198034,204.2035225,21,4.5703125
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,3,0.004961698,888.2853228,12.53333333,6.045685279
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,4,0.005413793,173.5729941,8.4375,7.220858896
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,5,0.005514563,183.7831702,11.07142857,5.563517915
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,6,0.005392912,678.5840132,9.5,6.2
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,7,0.007029178,113.0973355,29.16666667,5.284023669
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,8,0.006082681,141.3716694,28,4.802197802
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,1,0.014681806,955.0441667,41,6.771137026
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,2,0.012682525,942.4777961,20.3,5.491803279
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,3,0.006569448,627.5331326,13.5,4.551987768
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,4,0.01232743,283.528737,18.44444444,5.25267666
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,5,0.008302256,376.9911184,16,5.350344828
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,6,0.013964294,376.9911184,28,5.243421053
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,7,0.015434915,628.3185307,30.75,4.823152709
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,8,0.012373311,251.3274123,9.416666667,5.564356436
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,1,0.011144578,47.1238898,102,3.111111111
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,2,0.009106239,132.7322896,131,2.951612903
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,3,0.006414825,113.0973355,140,3.442307692
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,4,0.006445116,54.97787144,103,3.722222222
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,5,0.006451613,76.96902001,138,3.566037736
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,6,0.004781829,62.83185307,152,4.319148936
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,7,0.013674033,235.619449,162,2.940677966
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2b,rapaceum,64,8,0.005904762,160.2212253,103,4.111111111
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,1,0.006552262,.,121,4.075471698
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,2,0.011428571,.,69,3.447368421
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,3,0.006022341,.,133,4.090909091
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,4,0.006347231,.,160,4.403508772
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,5,0.009261084,.,92,3.96
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,6,0.009395973,.,105,3.68
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,7,0.007448276,.,84,4.34375
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A2b,rapaceum,102,8,0.006938776,.,67,3.842105263
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,1,0.005963303,.,21,4.6
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,2,0.005504587,.,13.66666667,5.05
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,3,0.003752345,.,19.5,5.307692308
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,4,0.004761905,.,21,4.846153846
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,5,0.005073996,.,10.33333333,4.461538462
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,6,0.003369066,.,10.25,6.678571429
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,7,0.003839442,.,20.5,5.571428571
8/20/2011,2011,"Cederberg_NR:_Pakhuis_pass,_top,_parking_area_rd_to_Heuningvlei",19.02936,-32.14964,Cedarberg,PL_1064,A2b,reflexipetalum,105,8,0.00310559,.,22,5.857142857
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,1,0.012461696,7422.012644,0.875,2.25
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,2,0.012471132,20263.27262,0.872340426,2.197802198
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,3,0.013898305,7948.229414,0.693548387,2.385714286
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,4,0.012154266,21912.60876,0.808219178,2.383285303
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,5,0.011789555,1272.345025,0.68115942,2.250737463
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,6,0.009819228,4288.273972,0.76056338,3.460251046
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,7,0.011849516,4712.38898,0.67032967,2.435810811
7/30/2011,2011,Baviaanskloof:_Bo_Kloof_Farm,23.91277,-33.51876,Baviaanskloof,PL_1016,A1,scabrum,26,8,0.010724324,3267.25636,0.777777778,2.474605954
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,1,0.015689204,1688.606051,2.066666667,2.092213115
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,2,0.01525553,5949.391088,2.769230769,2.272727273
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,3,0.014819206,2483.428993,2.291666667,2.186619718
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,4,0.015220294,3986.681077,2.6,2
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,5,0.017977528,2045.176817,3.217391304,2.288088643
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,6,0.019357367,2186.548487,2.818181818,1.84375
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,7,0.015578635,1382.300768,3.142857143,2.190082645
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,scabrum,38,8,0.012680873,559.9888905,3.318181818,2.36627907
8/5/2011,2011,Seweweekspoort_1,21.40074,-33.42231,Swartberg,PL_1034,A1,scabrum,52,1,0.015353444,6773.273761,3.6875,2.430809399
8/5/2011,2011,Seweweekspoort_1,21.40074,-33.42231,Swartberg,PL_1034,A1,scabrum,52,2,0.012609238,5770.320306,4.1,2.836363636
8/5/2011,2011,Seweweekspoort_1,21.40074,-33.42231,Swartberg,PL_1034,A1,scabrum,52,3,0.011403509,3879.866927,3.285714286,2.47826087
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,1,0.013357843,2266.6591,3.846153846,2.603174603
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,2,0.014620939,2481.858196,4.090909091,2.465346535
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,3,0.009255898,2547.046244,2.625,3.310344828
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,4,0.012063492,3939.557188,2.095238095,2.550561798
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,5,0.010436893,1842.544091,2.222222222,2.827956989
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,6,0.01542461,5881.061448,2.25,2.650485437
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,7,0.01233672,3259.402378,2.263157895,2.891304348
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A1,scabrum,91,8,0.009358752,996.6702694,2,3.090909091
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,1,0.013235294,.,10.66666667,2.766666667
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,2,0.00774578,.,8.666666667,4.139534884
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,3,0.011510791,.,9.666666667,2.925925926
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,4,0.014477212,.,11.2,2.540229885
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,5,0.015360502,.,10.25,2.672727273
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,6,0.013669065,.,5.166666667,2.772727273
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,7,0.013301663,.,6,3.133333333
8/20/2011,2011,Cederberg_NR:_Pakhuis_Pass_-_Leipoldt's_grave,18.98333333,-32.13333333,Cedarberg,PL_1063,A1,scabrum,103,8,0.020824295,.,6,2.215686275
.,2012,Nieuwoudtville: van Rhyns Pass,19.01753,-31.37678,Cape_Nature,289,.,scabrum,1,1,0.016807365,24323.78112,0.534923339,2.555555556
.,2012,Nieuwoudtville: van Rhyns Pass,19.01753,-31.37678,Cape_Nature,289,.,scabrum,2,2,0.011873194,21347.12208,0.805333333,2.941176471
.,2012,Nieuwoudtville: van Rhyns Pass,19.01753,-31.37678,Cape_Nature,289,.,scabrum,3,3,0.014656971,4236.437693,0.729896907,2.821428571
.,2012,Nieuwoudtville: van Rhyns Pass,19.01753,-31.37678,Cape_Nature,289,.,scabrum,4,4,0.012454162,11221.76896,0.550774527,2.826086957
